Órgão superior;Órgão subordinado;Unidade administrativa;Número do contrato;Número do ICJ;Número do processo;Enquadramento do Processo;Fornecedor;CNPJ/CPF;Objeto da contratação;Fundamento legal;Início da vigência;Fim da vigência;Valor do contrato;Saldo bruto do contrato;Saldo inativo;Situação;Número dos aditivos
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578853;2050.0102305.16.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH - CAMPO: RONCADOR - POÇO: P128 - PDA 187-92144/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;04/10/2026;US$ 534.329,64;US$ 276.166,07;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578854;2050.0047432.08.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL DE RISER PARA GASODUTO - CAMPO DE RONCADOR;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;19/08/2025;US$ 14.251.436,64;US$ 0,00;US$ 9.869.783,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578855;2050.0043378.08.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL DE RISER DA TECHNIP PARA PLATAFORMA P-52 (CAMPO RONCADOR);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;26/03/2025;US$ 500.609,70;US$ 0,00;US$ 335.616,34;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578856;2050.0043406.08.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL DE RISER DA TECHNIP PARA PLATAFORMA P-52 (CAMPO RONCADOR);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;18/04/2025;US$ 774.003,60;US$ 0,00;US$ 589.523,13;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578857;2050.0097139.15.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ESTRUTURA FLEXIVEL 4" DI-POÇO:B14 P1 4" - CAMPO:MARLIM SUL -PDA: 187-92105/15;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;25/05/2025;US$ 501.764,86;US$ 0,00;US$ 236.356,50;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578858;2050.0098901.15.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ANM CCB-261 - RONCADOR - RO-162 - PDA 187-94418/15;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;30/10/2025;US$ 761.367,30;US$ 0,00;US$ 158.296,16;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578859;2050.0098922.15.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ANM CCB-309 - RONCADOR - RO-159 - 187-94431/15;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;19/10/2025;US$ 3.082.881,04;US$ 0,00;US$ 2.533.058,04;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578860;2050.0102502.16.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXIVEIS - RONCADOR - P1-28 - PDA: LSC-92812/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;30/10/2026;US$ 3.969.071,82;US$ 3.320.869,95;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578861;5125.0103671.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXIVEIS 6" - RONCADOR - RO-148 - LSC-90433/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;24/03/2027;US$ 8.927.981,80;US$ 7.551.184,10;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578862;5125.0103372.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXIVEIS 6" - RONCADOR - P1-28 - LSC-92813/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;13/02/2027;US$ 8.927.981,80;US$ 5.185.532,90;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578863;2050.0086224.13.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA - FC 313 - CAMPO: BAÚNA: PDA: 187-95018/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;20/09/2023;US$ 2.003.387,52;US$ 0,00;US$ 1.149.324,66;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578864;5125.0105457.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH PRY022 - RONCADOR - RO-159 - LSC-91649/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;29/09/2027;US$ 1.537.310,57;US$ 1.313.626,60;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578865;5125.0104745.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXÍVEIS 6" - RONCADOR - JR-12 - PDA LSC-91284/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;25/07/2027;US$ 2.802.367,72;US$ 2.386.411,28;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578866;5125.0104867.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ANM CCB-285 - RONCADOR - RO-079 - PDA LSC-91367/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;07/08/2027;US$ 3.866.991,30;US$ 3.258.885,20;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578867;5125.0105825.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;RISER - NOV - RO-159 - RONCADOR - PDA LSC-91796/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;06/11/2027;US$ 15.389.123,95;US$ 13.034.156,09;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578868;5125.0105918.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXIVEIS GL 4" - RONCADOR - RO 159 - LSC-91797/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;10/11/2027;US$ 6.149.781,07;US$ 5.209.802,73;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578874;2050.0080149.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA FC-280-CAMPO DE RONCADOR- PDA:187-96681/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;11/09/2027;US$ 2.516.990,32;US$ 2.148.779,36;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578875;2050.0080296.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR - P2L4A - 187-96878-12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;30/05/2031;US$ 445.357,44;US$ 399.072,96;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578876;2050.0080345.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;RISER DE TOPO FLEX - RONCADOR - MSGL-RO-4 - PDA187-96626/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;19/09/2027;US$ 2.703.370,44;US$ 2.308.842,00;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578877;2050.0080505.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;FLOWLINE FLEXIVEL- RONCADOR - P2L4A - 187-94967-12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;24/09/2027;US$ 349.406,10;US$ 298.490,25;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578888;2050.0092374.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH - RONCADOR - POÇO: P4-02 - PDA: 187-93695/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;15/08/2024;US$ 1.668.381,65;US$ 0,00;US$ 1.300.234,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578889;2050.0102934.16.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH - RONCADOR - I1-13 - PDA LSC-93063/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;25/12/2026;US$ 451.566,28;US$ 80.687,24;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578914;5125.0104317.17.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXÍVEIS 6" - RONCADOR - JR-12 - PDA LSC-90978/17;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;06/06/2027;US$ 2.003.387,52;US$ 1.701.515,70;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578915;2200.0023715.06.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL DE ÁRVORE DE NATAL MOLHADA - CCB-84 RONCADOR;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;08/07/2023;US$ 711.878,49;US$ 0,00;US$ 507.356,55;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578916;2200.0019246.06.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ÁRVORE DE NATAL MOLGADA TAG KAV 83;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;11/02/2023;US$ 586.389,60;US$ 0,00;US$ 402.965,80;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578918;2050.0091910.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;RISER TOP FLEX PRODUÇÃO 7" DI - RONCADOR - RO-082 PROD - PDA:187-93159/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;03/08/2024;US$ 2.112.950,90;US$ 0,00;US$ 1.644.154,96;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578919;2050.0091907.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ESTRUTURAS FLEX GÁS LIFT 4" DI - RONCADOR - P4-10 GL - PDA:187-93254/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;22/07/2024;US$ 2.535.641,82;US$ 0,00;US$ 1.969.971,84;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578920;2050.0091860.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;EST FLEX PROD 7"DI - RONCADOR - P4-10 PROD - TRAMOS H09, G17, G18, F24, F25;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;17/07/2024;US$ 7.703.978,04;US$ 0,00;US$ 5.981.371,38;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578921;2050.0091632.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH - RONCADOR - POÇO: MSGL-RO-01 - PDA: 187-92933/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;07/07/2024;US$ 4.189.681,68;US$ 0,00;US$ 3.248.549,31;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578922;2050.0091629.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH - RONCADOR - POÇO: P4-10 - PDA: 187-92804/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;04/07/2024;US$ 1.495.668,60;US$ 0,00;US$ 884.966,04;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578923;2050.0091628.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UEH - RONCADOR - POÇO: RO-082 - PDA: 187-92803/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;04/07/2024;US$ 1.868.373,35;US$ 0,00;US$ 1.448.097,22;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600578924;2050.0091575.14.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ESTRUTURAS FLEXÍVEIS 7" DI - RONCADOR - RO-082 PROD - PDA:187-92936/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;17/07/2024;US$ 7.435.256,40;US$ 0,00;US$ 5.772.735,80;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579012;2050.0047695.08.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL DA VÁLVULA ESFERA 6", Nº DE SÉRIE 120333 - CAMPO DE RONCADOR;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;18/01/2034;US$ 456.350,50;US$ 417.015,51;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579013;2050.0054421.09.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ANM FC-231 CAMPO: RONCADOR - PDA 187-95609/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;01/08/2026;US$ 1.871.801,51;US$ 1.559.941,32;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579014;2050.0059219.10.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ANM FC-252 - CAMPO: RONCADOR - PDA 187-92844/10;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;01/04/2027;US$ 2.380.293,78;US$ 2.014.152,57;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579015;2050.0071605.11.2;;DISPENSA;RONCADOR B.V.;EXTERNO;TUBO CLADEADO - PLATAFORMA P-55 - PDA 187-76166/11 - CTM1;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;27/11/2032;US$ 2.423.873,27;US$ 2.028.772,20;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579116;2050.0081671.13.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA FC-285-CAMPO DE MARLIM-PDA:187-90923/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2018;17/02/2023;US$ 2.539.220,22;US$ 0,00;US$ 1.795.176,75;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579328;2050.0073236.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;FLOWLINE FLEXÍVEL GÁS LIFT 4" CAMPO:RONCADOR PDA 187-90375/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;25/01/2012;06/11/2026;US$ 340.112,40;US$ 285.266,46;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579329;2050.0073468.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - P2L7 - RO - 187-90577/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 807.558,78;US$ 717.809,55;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579330;2050.0073473.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR P2-L2 - PDA 187-90576/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 431.320,26;US$ 383.384,85;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579331;2050.0073475.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO CAMPO: RONCADOR P2-L10 PDA 187-90578/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 601.078,94;US$ 534.277,15;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579332;2050.0073479.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - P2L21 - RO - 187-90579/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 660.674,14;US$ 587.249,15;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579333;2050.0073753.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;RISER DE FUNDO -C614 -POÇO 7-RO-050HPA - RONCADOR - PDA 187-90840/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/03/2012;17/12/2026;US$ 1.516.450,01;US$ 1.275.185,34;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579334;2050.0073868.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ESTRUTURA FLEXIVEL 7" - RONCADOR - 12L1 - P-55 - PDA 187-90540/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;27/02/2012;09/12/2026;US$ 586.969,78;US$ 493.339,16;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579335;2050.0074328.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR  - RO-5;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/03/2012;07/09/2030;US$ 3.305.891,17;US$ 2.941.727,18;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579336;2050.0074374.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;FLOWLINE - P2L17 - RONCADOR - C561 - PDA: 187-91373/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/03/2012;31/12/2026;US$ 538.217,25;US$ 452.977,64;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579337;2050.0074474.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR - P-55 - PLET - 187-91350/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/03/2012;14/09/2030;US$ 1.428.738,48;US$ 1.271.603,06;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579338;2050.0074493.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR - RO-2 E I2L2 - PDA:187-931349/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/03/2012;14/09/2030;US$ 2.058.621,48;US$ 1.832.210,31;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579339;2050.0074494.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;UMBILICAL SUBMARINO - MSGL-RO-5 - CAMPO RONCADOR - PDA: 187-91351/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;26/03/2012;17/09/2030;US$ 3.940.178,13;US$ 3.507.123,12;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579340;2050.0074803.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXIVEIS 7" 7-RO-012D RONCADOR PDA 187-91779/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/04/2012;21/01/2027;US$ 7.564.952,16;US$ 5.553.984,58;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579341;2050.0074846.12.2;;DISPENSA;RONCADOR B.V.;EXTERNO;LINHAS FLEXÍVEIS DE INJEÇÃO 7" 8-RO-039D RONCADOR PDA 187-91806/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;30/08/2012;12/06/2027;US$ 2.947.098,08;US$ 2.503.850,16;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579342;2050.0028915.07.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL REFERENTE AO EQUIPAMENTO ARVORE DE NATAL MOLHADA - ANM CCB-93 PARA CAMPO DE RONCADOR;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/03/2007;12/12/2023;US$ 999.737,20;US$ 0,00;US$ 735.520,94;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579343;2050.0028920.07.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ALUGUEL REFERENTE AO EQUIPAMENTO ARVORE DE NATAL MOLHADA - ANM CCB-95 PARA O CAMPO DE ESPADARTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/06/2007;29/03/2024;US$ 1.042.499,48;US$ 0,00;US$ 781.370,50;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600579344;2050.0030100.07.2;;DISPENSA;RONCADOR B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA - ANM CCB-96 PARA O CAMPO DE RONCADOR.;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;27/06/2007;28/03/2024;US$ 1.039.411,62;US$ 0,00;US$ 794.518,80;Concluído;
